time,"Strain_Gauge_7","Strain_Gauge_8","Strain_Gauge_9","Vault_temp"
"2022-09-27 22:10","17245.95980360243","92110.52738715278","82341.1576171875","23.28089173634847"
"2022-09-27 22:20","17246.375363498264","92111.03878038195","82341.989453125","23.28097915649414"
"2022-09-27 22:30","17245.54225999827","92107.67425554017","82338.91673177083","23.261152267456055"
"2022-09-27 22:40","17247.811159939236","92104.69815538195","82338.76373697916","23.248231569925945"
"2022-09-27 22:50","17249.430208333335","92104.9716796875","82338.81460503473","23.265199820200603"
"2022-09-27 23:00","17248.791341145832","92103.30594618055","82339.29592013889","23.281582355499268"
"2022-09-27 23:10","17248.57090386285","92104.24893663195","82338.17035590278","23.286678949991863"
"2022-09-27 23:20","17247.0139141982","92107.92150666873","82338.32327853599","23.267095793539017"
"2022-09-27 23:30","17244.81218706837","92109.85121719613","82338.51558183701","23.26585644866122"
"2022-09-27 23:40","17244.37220594618","92105.38133680556","82336.38717447917","23.24776824315389"
"2022-09-27 23:50","17246.78911723359","92105.23915698746","82336.65338080752","23.268926316657954"
"2022-09-28 00:00","17244.64290907118","92104.49945746528","82337.55486111112","23.276782989501953"
"2022-09-28 00:10","17247.02620985243","92097.3744140625","82335.69958767362","23.25319703420003"
"2022-09-28 00:20","17247.925417751736","92108.90952690972","82336.97747395834","23.238073348999023"
"2022-09-28 00:30","17247.83810763889","92100.41510416666","82335.65944010417","23.230093870737946"
"2022-09-28 00:40","17246.316840277777","92106.244140625","82335.00551215278","23.242024739583332"
"2022-09-28 00:50","17244.184011501737","92106.35162760416","82335.76067708334","23.24583625793457"
"2022-09-28 01:00","17244.489252387153","92108.16577690972","82333.96707899305","23.227600463231404"
"2022-09-28 01:10","17244.217941623265","92105.29012586805","82333.44479166667","23.23538080851237"
"2022-09-28 01:20","17244.783984375","92103.90431857639","82333.17866753472","23.23612387975057"
"2022-09-28 01:30","17244.190239800348","92100.87430555555","82332.92686631944","23.211891476313273"
"2022-09-28 01:40","17242.76199001736","92098.11636284723","82331.44442274305","23.234497865041096"
"2022-09-28 01:50","17244.429676649306","92106.00538194444","82332.62109375","23.236517270406086"
"2022-09-28 02:00","17242.409646267362","92104.4189453125","82332.51688368055","23.23686695098877"
"2022-09-28 02:10","17244.699088541667","92104.83567708333","82331.4574435764","23.242977619171143"
"2022-09-28 02:20","17245.351291984072","92108.91581544321","82332.64405645718","23.211993507716965"
"2022-09-28 02:30","17245.705593532984","92101.5501953125","82330.87562934028","23.226306597391766"
"2022-09-28 02:40","17248.377376302084","92106.30616319444","82332.45197482638","23.224899133046467"
"2022-09-28 02:50","17246.32146809896","92102.12018229166","82330.61408420138","23.210580190022785"
"2022-09-28 03:00","17248.482703993057","92109.33806423612","82331.06944444444","23.208368714650472"
"2022-09-28 03:10","17245.924782986112","92107.78411458334","82331.40249565973","23.196350542704263"
"2022-09-28 03:20","17245.52763671875","92101.16861979167","82329.81605902778","23.201847614589074"
"2022-09-28 03:30","17245.5098687066","92100.57823350694","82329.76338975695","23.215825001398724"
"2022-09-28 03:40","17246.178233506944","92093.81087239583","82329.07981770833","23.223107020060223"
"2022-09-28 03:50","17244.997808159722","92100.0357204861","82329.72738715277","23.20891966819763"
"2022-09-28 04:00","17243.905441623265","92100.39796006944","82328.3745876736","23.17189383506775"
"2022-09-28 04:10","17244.207280815972","92094.95052083333","82326.38146701388","23.20348359743754"
"2022-09-28 04:20","17241.579448784723","92103.18873697917","82327.18409288194","23.260278065999348"
"2022-09-28 04:30","17239.837103949652","92107.12777777777","82328.27087673612","23.24206844965617"
"2022-09-28 04:40","17243.969384765624","92104.79398871528","82327.78899739584","23.20713602701823"
"2022-09-28 04:50","17242.420122612846","92109.20236545139","82328.90852864583","23.212739022572837"
"2022-09-28 05:00","17242.48887261285","92110.10828993056","82328.28333333334","23.225371201833088"
"2022-09-28 05:10","17245.063058810763","92114.06809895833","82329.52751736112","23.268836498260498"
"2022-09-28 05:20","17243.999875217014","92120.95770399306","82331.70021701389","23.252443479799137"
"2022-09-28 05:30","17244.48452690972","92118.3529513889","82331.7361328125","23.24385182062785"
"2022-09-28 05:40","17243.902039930555","92120.18956163194","82331.88815104167","23.244105339050293"
"2022-09-28 05:50","17243.58707139757","92117.06462673612","82331.52686631944","23.24509318669637"
"2022-09-28 06:00","17245.121468098958","92115.25737847222","82330.25227864583","23.260688940684002"
"2022-09-28 06:10","17247.095735677085","92118.89908854167","82332.36599392361","23.258048852284748"
"2022-09-28 06:20","17245.66080186632","92123.24939236112","82333.99548611112","23.184480937321982"
"2022-09-28 06:30","17243.916883680555","92123.2767795139","82332.0972439236","23.171509250005087"
"2022-09-28 06:40","17245.675103081598","92119.16649305556","82331.46471354166","23.1853906472524"
"2022-09-28 06:50","17246.34538845486","92115.40677083333","82330.40696614583","23.190127658843995"
"2022-09-28 07:00","17245.08136393229","92113.52094184028","82328.87595486111","23.28552500406901"
"2022-09-28 07:10","17247.417296006945","92122.83298611111","82331.88198784723","23.33555555343628"
"2022-09-28 07:20","17249.428672960068","92122.44103732638","82332.42944878472","23.35685110092163"
"2022-09-28 07:30","17254.624837239582","92119.05559895834","82331.63459201388","23.417685317993165"
"2022-09-28 07:40","17260.405593532985","92123.46788194444","82335.49153645833","23.50270398457845"
"2022-09-28 07:50","17264.259695095487","92128.06100260417","82340.1439453125","23.525870323181152"
"2022-09-28 08:00","17265.351953125","92136.7466579861","82342.923828125","23.488961537679035"
"2022-09-28 08:10","17267.875302977838","92136.21461651662","82343.93957756233","23.459885846529758"
"2022-09-28 08:20","17266.685167100695","92143.5306640625","82345.23287760417","23.457762257258096"
"2022-09-28 08:30","17265.3478515625","92145.15848524305","82345.93893229167","23.414171504974366"
"2022-09-28 08:40","17263.878526475695","92140.99205729166","82347.50611979167","23.409180561701458"
"2022-09-28 08:50","17267.771419270834","92139.28763020833","82346.74700520834","23.437746826807658"
"2022-09-28 09:00","17266.99874674479","92139.65141059028","82348.05594618055","23.41732711791992"
"2022-09-28 09:10","17264.740212673612","92139.05008680555","82348.55772569444","23.40280845308998"
"2022-09-28 09:20","17263.837158203125","92140.75711612117","82348.81888020833","23.41010740598043"
"2022-09-28 09:30","17264.3974609375","92144.953515625","82349.03413628472","23.414801613489786"
"2022-09-28 09:40","17265.38101128472","92142.30321180556","82350.32897135416","23.424041652679442"
"2022-09-28 09:50","17265.59816080729","92142.87274305556","82350.11278211806","23.424198389053345"
"2022-09-28 10:00","17264.566569010418","92139.64507378472","82350.4654296875","23.433717457453408"
"2022-09-28 10:10","17262.864990234375","92144.70824652778","82350.51006944444","23.447952412965385"
"2022-09-28 10:20","17263.40913628472","92143.22365451389","82351.38413628472","23.435264428456623"
"2022-09-28 10:30","17263.402039930555","92145.31319444445","82350.89372829862","23.435404380162556"
"2022-09-28 10:40","17262.763313802083","92145.49704861111","82352.24422743055","23.432878494262695"
"2022-09-28 10:50","17263.555794270833","92145.24728732639","82352.15946180555","23.45826932589213"
"2022-09-28 11:00","17263.34445875173","92144.82171918283","82351.95180488226","23.449457970218383"
"2022-09-28 11:10","17264.19118923611","92146.89444444445","82353.34817708333","23.42381378809611"
"2022-09-28 11:20","17263.663037109374","92146.25948350695","82352.54878472222","23.420667092005413"
"2022-09-28 11:30","17262.145600043405","92149.62797309028","82352.35549045139","23.43201324144999"
"2022-09-28 11:40","17260.756461588542","92148.25855034722","82353.43155381945","23.427660592397054"
"2022-09-28 11:50","17262.99662543403","92146.53862847222","82354.18016493056","23.419417095184325"
"2022-09-28 12:00","17264.81704644097","92144.41358506944","82354.9693142361","23.42976313569194"
"2022-09-28 12:10","17263.0009765625","92151.17706163194","82355.15338541666","23.421567583084105"
"2022-09-28 12:20","17261.86706814236","92148.52508680556","82354.39366319444","23.430334901809694"
"2022-09-28 12:30","17264.66468641493","92152.86410590277","82355.11404079861","23.438087860743206"
"2022-09-28 12:40","17263.965782335068","92150.20768229167","82355.50399305555","23.458339722951255"
"2022-09-28 12:50","17262.33904622396","92150.62016059028","82355.44713541666","23.437413946787515"
"2022-09-28 13:00","17260.922932942707","92144.97421875","82355.36590711806","23.39826202392578"
"2022-09-28 13:10","17259.56570638021","92135.12788628472","82356.22756076389","23.405264377593994"
"2022-09-28 13:20","17259.98119032118","92137.17610677083","82356.57330729166","23.420562648773192"
"2022-09-28 13:30","17261.191688368057","92140.00659722222","82356.50173611111","23.39906628926595"
"2022-09-28 13:40","17263.553993055557","92140.16603732639","82357.21707899305","23.42369163831075"
"2022-09-28 13:50","17264.39373372396","92143.416015625","82356.47365451389","23.43811427752177"
"2022-09-28 14:00","17262.741726345484","92144.54364149306","82357.4839626736","23.446618286768594"
"2022-09-28 14:10","17263.167686631943","92141.24841579862","82357.66278211806","23.445901902516685"
"2022-09-28 14:20","17262.297623697916","92143.22276475694","82358.7367404514","23.438105297088622"
"2022-09-28 14:30","17264.573838975695","92146.64926215277","82358.94715711806","23.455140781402587"
"2022-09-28 14:40","17266.230148654515","92147.1146701389","82359.50093315972","23.460743538538615"
"2022-09-28 14:50","17267.095963541666","92149.59233940972","82359.45972222222","23.43981868426005"
"2022-09-28 15:00","17264.151280381946","92146.91857638888","82359.97391493055","23.430181848284114"
"2022-09-28 15:10","17263.991129557293","92145.53430989584","82359.98938802084","23.419329611460366"
"2022-09-28 15:20","17266.153331163194","92141.68993055556","82359.18248697916","23.450595156351724"
"2022-09-28 15:30","17267.225623914932","92143.06453993055","82360.49776475695","23.450709104537964"
"2022-09-28 15:40","17267.682817925346","92145.48908420138","82361.38270399306","23.450123421351115"
"2022-09-28 15:50","17266.48075709436","92140.62144097222","82361.34913194444","23.437939246495564"
"2022-09-28 16:00","17264.007883029513","92145.62677951388","82362.03483072917","23.4300728003184"
"2022-09-28 16:10","17267.31742621528","92146.01341145833","82361.82102864583","23.40548292795817"
"2022-09-28 16:20","17266.534342447918","92146.42801649305","82361.26946614584","23.410186084111533"
"2022-09-28 16:30","17265.247081163194","92144.298046875","82362.37191840277","23.41266878445943"
"2022-09-28 16:40","17266.328797743055","92145.72825520833","82361.81848958334","23.401400407155354"
"2022-09-28 16:50","17267.03253409876","92146.20109633978","82361.33727555249","23.385260422037256"
"2022-09-28 17:00","17268.403835720484","92148.6342013889","82361.02849392362","23.351614634195965"
"2022-09-28 17:10","17266.624799262154","92159.08400607639","82360.67180989584","23.378408908843994"
"2022-09-28 17:20","17267.09330512153","92158.93971354167","82360.80295138889","23.39528973897298"
"2022-09-28 17:30","17264.753851996527","92159.48532986111","82361.29559461806","23.399223645528156"
"2022-09-28 17:40","17265.18857421875","92159.11460503472","82360.41360677083","23.38567352294922"
"2022-09-28 17:50","17265.64767252604","92157.63580729166","82361.12914496528","23.376197179158527"
"2022-09-28 18:00","17266.741688368056","92158.40203993056","82361.06796875","23.40022897720337"
"2022-09-28 18:10","17267.17109375","92157.14806857638","82360.76419270833","23.397396564483643"
"2022-09-28 18:20","17266.622802734375","92158.94494357638","82361.29216579862","23.385559876759846"
"2022-09-28 18:30","17265.65910373264","92159.71338975694","82361.32775607638","23.356685002644856"
"2022-09-28 18:40","17267.00211046007","92157.75325520833","82360.2906032986","23.33463764190674"
"2022-09-28 18:50","17268.79740668403","92155.5806423611","82360.08567708333","23.324505647023518"
"2022-09-28 19:00","17266.934830729166","92162.06371527778","82360.20416666666","23.346937656402588"
"2022-09-28 19:10","17266.109369574653","92159.75559895833","82360.07996961806","23.376590569814045"
"2022-09-28 19:20","17268.2927734375","92163.58528645833","82360.1607421875","23.415325959523518"
"2022-09-28 19:30","17271.502311197917","92161.00030381944","82360.69333767361","23.443996651967367"
"2022-09-28 19:40","17270.053917100693","92160.46046006944","82361.71195746528","23.416627740859987"
"2022-09-28 19:50","17269.345279947916","92160.59704861112","82362.14963107639","23.424076080322266"
"2022-09-28 20:00","17270.869661458335","92167.69032118056","82362.50813802083","23.418437910079955"
"2022-09-28 20:10","17271.038167317707","92163.98559027778","82362.68450520834","23.393532594045002"
"2022-09-28 20:20","17272.376003689234","92161.55944010416","82362.8189453125","23.389397621154785"
"2022-09-28 20:30","17273.848931206598","92161.78871527778","82362.58209635416","23.401234308878582"
"2022-09-28 20:40","17274.24185655382","92164.29259982638","82363.51762152778","23.414735722838596"
"2022-09-28 20:50","17273.36931966146","92168.26156684027","82363.87102864584","23.38531510035197"
"2022-09-28 21:00","17273.572607421876","92169.07955729167","82364.2583984375","23.372219562530518"
"2022-09-28 21:10","17274.86833767361","92168.74266493056","82364.52606336806","23.354272206624348"
"2022-09-28 21:20","17274.421587456596","92166.58745659722","82363.86848958333","23.37181742986043"
"2022-09-28 21:30","17274.680696614585","92163.28982204861","82362.61282552083","23.36487627029419"
"2022-09-28 21:40","17273.234207280126","92158.16475502077","82361.67414733379","23.36600399017334"
"2022-09-28 21:50","17271.416899956595","92150.05972222223","82361.44533420139","23.361082235972088"
"2022-09-28 22:00","17272.338519965277","92144.395703125","82359.38068576388","23.38638162612915"
"2022-09-28 22:10","17270.066281467014","92154.41959635417","82361.80904947917","23.386005719502766"
"2022-09-28 22:20","17268.5028266059","92155.41653645833","82361.96006944444","23.33644723892212"
"2022-09-28 22:30","17268.327235243054","92152.20329861112","82360.07788628472","23.322879632314045"
"2022-09-28 22:40","17268.961251298475","92144.46909626039","82358.19459833796","23.293604221581422"
"2022-09-28 22:50","17268.154774305556","92146.13851996527","82356.69748263889","23.30118195215861"
"2022-09-28 23:00","17268.777159288195","92140.4429470486","82355.15013020833","23.271240552266438"
"2022-09-28 23:10","17270.446158854167","92140.28723958334","82354.78313802084","23.276424566904705"
"2022-09-28 23:20","17267.109228515626","92140.91799045139","82354.64895833333","23.260409196217854"
"2022-09-28 23:30","17263.546202256945","92136.9820095486","82353.10305989583","23.26933479309082"
"2022-09-28 23:40","17265.19688042535","92135.64978298612","82351.73600260417","23.304460280169096"
"2022-09-28 23:50","17266.875379774305","92136.11590711806","82350.90305989583","23.279807726542156"
"2022-09-29 00:00","17264.580984157987","92133.67699652778","82351.749609375","23.284825642903645"
"2022-09-29 00:10","17262.97783203125","92128.48899739583","82351.75666232638","23.297816276550293"
"2022-09-29 00:20","17262.92509765625","92126.99457465278","82349.61618923611","23.29547341664632"
"2022-09-29 00:30","17265.713785807293","92138.17786458334","82351.071484375","23.302379608154297"
"2022-09-29 00:40","17264.696739366318","92132.18355034722","82349.47107204862","23.297003269195557"
"2022-09-29 00:50","17265.337060546874","92134.92159288195","82348.91063368056","23.30043888092041"
"2022-09-29 01:00","17264.25407986111","92137.50069444445","82350.02740885416","23.29663610458374"
"2022-09-29 01:10","17261.13876953125","92134.84698350694","82349.14774305555","23.28282372156779"
"2022-09-29 01:20","17262.53287217882","92125.20112847222","82348.31525607638","23.28772799173991"
"2022-09-29 01:30","17263.45887616863","92125.48766447368","82348.64465027701","23.279739419372433"
"2022-09-29 01:40","17261.73419596354","92124.47686631944","82347.18921440972","23.277718385060627"
"2022-09-29 01:50","17263.57800564236","92125.74950086806","82347.80987413194","23.27798064549764"
"2022-09-29 02:00","17263.95154079861","92124.4722439236","82347.99307725695","23.29817469914754"
"2022-09-29 02:10","17264.539832899307","92126.54524739583","82347.73368055555","23.32278347015381"
"2022-09-29 02:20","17265.65211046007","92129.05944010416","82348.53274739583","23.308350404103596"
"2022-09-29 02:30","17264.30844184028","92126.6384765625","82347.81733940972","23.30697790781657"
"2022-09-29 02:40","17265.678738064234","92129.18257378472","82348.30180121528","23.31119155883789"
"2022-09-29 02:50","17263.66060112847","92132.86197916667","82349.08079427083","23.28403886159261"
"2022-09-29 03:00","17263.718071831598","92127.9281467014","82347.76612413194","23.251553535461426"
"2022-09-29 03:10","17263.616650390624","92129.3324435764","82346.24377170138","23.239139874776203"
"2022-09-29 03:20","17262.1349609375","92134.0033420139","82347.32745225694","23.242575486501057"
"2022-09-29 03:30","17261.220540364582","92127.10776909722","82344.56603732638","23.24785566329956"
"2022-09-29 03:40","17263.4640625","92129.22918836806","82344.82677951388","23.229121526082356"
"2022-09-29 03:50","17262.718798828126","92123.96905381944","82343.33695746528","23.242190837860107"
"2022-09-29 04:00","17259.874918619793","92126.63695746528","82343.06666666667","23.240101496378582"
"2022-09-29 04:10","17257.575933159722","92123.51488715278","82343.30470920139","23.243886788686115"
"2022-09-29 04:20","17256.8232421875","92122.73901909722","82340.2447048611","23.281258900960285"
"2022-09-29 04:30","17258.46361019737","92127.68561720914","82339.79758916204","23.30568778960042"
"2022-09-29 04:40","17253.21476779514","92134.5837890625","82341.33804253473","23.311069170633953"
"2022-09-29 04:50","17250.97071940104","92135.06879340278","82341.67625868056","23.31852610905965"
"2022-09-29 05:00","17252.64064127604","92133.91842447917","82341.43817274306","23.329479853312176"
"2022-09-29 05:10","17253.79133029514","92134.05696614583","82342.20501302084","23.29711691538493"
"2022-09-29 05:20","17253.19353841146","92135.54568142361","82342.46048177083","23.30551799138387"
"2022-09-29 05:30","17254.03279079861","92140.42784288194","82343.05540364583","23.320772806803387"
"2022-09-29 05:40","17255.882237413196","92138.9203125","82342.80162760416","23.296356360117596"
"2022-09-29 05:50","17259.328293185765","92139.08246527778","82342.87645399306","23.29889154434204"
"2022-09-29 06:00","17258.03140733507","92138.17727864583","82344.48094618056","23.3174246152242"
"2022-09-29 06:10","17260.24341905382","92135.82905815972","82343.7652126736","23.297405401865642"
"2022-09-29 06:20","17261.542351973683","92136.34859764542","82343.20000865651","23.2865177486942"
"2022-09-29 06:30","17260.630832248266","92140.89190538194","82344.88205295139","23.296032905578613"
"2022-09-29 06:40","17259.72445746528","92137.8802951389","82344.44752604167","23.313490708669026"
"2022-09-29 06:50","17261.46206597222","92135.78404947916","82344.34867621528","23.28945016860962"
"2022-09-29 07:00","17263.88687065972","92135.75770399306","82344.81532118056","23.28653907775879"
"2022-09-29 07:10","17264.24223090278","92135.65319010416","82345.04752604167","23.284711996714275"
"2022-09-29 07:20","17263.93929578993","92135.31979166667","82345.38986545139","23.302082379659016"
"2022-09-29 07:30","17264.060145399304","92136.94815538195","82345.02955729167","23.31724977493286"
"2022-09-29 07:40","17266.065071614583","92143.35802951388","82345.30282118055","23.33923594156901"
"2022-09-29 07:50","17265.58079969618","92142.76414930556","82346.00629340278","23.333203951517742"
"2022-09-29 08:00","17264.839013671874","92139.96968315972","82346.46417100694","23.342015902201336"
"2022-09-29 08:10","17264.348057725696","92145.04622395833","82346.72174479166","23.343327204386394"
"2022-09-29 08:20","17268.25587565104","92145.89654947916","82346.17552083333","23.3695969581604"
"2022-09-29 08:30","17270.435340711807","92148.2308810764","82347.24542100694","23.405884917577108"
"2022-09-29 08:40","17272.68853624132","92144.26831597222","82348.47434895833","23.412738609313966"
"2022-09-29 08:50","17272.857996961804","92141.90674913194","82349.55681423612","23.43363839785258"
"2022-09-29 09:00","17272.42872721354","92149.5865234375","82351.50483940972","23.441208362579346"
"2022-09-29 09:10","17273.306906467013","92153.16911892362","82352.51831597222","23.406986538569132"
"2022-09-29 09:20","17274.597645429363","92149.05635387811","82352.12547610803","23.386451253276356"
"2022-09-29 09:30","17274.272943793403","92154.02504340278","82353.48190104167","23.37404664357503"
"2022-09-29 09:40","17271.80082465278","92148.949609375","82352.91703559028","23.35949993133545"
"2022-09-29 09:50","17270.689973958335","92151.72124565972","82352.41985677084","23.368067105611164"
"2022-09-29 10:00","17270.58122829861","92157.0716796875","82352.9369357639","23.347182432810467"
"2022-09-29 10:10","17268.167762586807","92155.02085503472","82353.46935763888","23.35631783803304"
"2022-09-29 10:20","17268.284613715277","92157.08135850694","82353.20724826389","23.364377975463867"
"2022-09-29 10:30","17267.775656467013","92161.51495225694","82354.00392795139","23.3583722114563"
"2022-09-29 10:40","17267.7791015625","92160.81436631945","82354.5146484375","23.372254530588787"
"2022-09-29 10:50","17267.744384765625","92151.16953125","82354.91644965278","23.38012234369914"
"2022-09-29 11:00","17268.847569444446","92148.14513888888","82354.13203125","23.38091786702474"
"2022-09-29 11:10","17272.76636827257","92152.4447265625","82354.07039930555","23.39327907562256"
"2022-09-29 11:20","17273.403114149307","92151.82708333334","82356.13563368056","23.416348854700725"
"2022-09-29 11:30","17272.041281467013","92154.22259114584","82355.97717013888","23.42031764984131"
"2022-09-29 11:40","17271.860161675348","92151.9496310764","82357.27690972222","23.387089729309082"
"2022-09-29 11:50","17274.297433810763","92150.42645399306","82357.19175347222","23.402912775675457"
"2022-09-29 12:00","17276.24535047743","92152.25496961805","82357.33381076388","23.423175811767578"
"2022-09-29 12:10","17277.076047092014","92152.58704427084","82357.9","23.377840677897137"
"2022-09-29 12:20","17276.13687608507","92151.07858072917","82358.72504340278","23.371730009714764"
"2022-09-29 12:30","17273.49963107639","92155.41692708334","82358.88880208334","23.39665349324544"
"2022-09-29 12:40","17274.144829644098","92157.2152560764","82359.32035590278","23.41323709487915"
"2022-09-29 12:50","17273.45447048611","92160.01297743055","82359.63880208334","23.433612712224324"
"2022-09-29 13:00","17272.616162109374","92158.78283420138","82360.85201822917","23.43815786043803"
"2022-09-29 13:10","17271.90226821478","92160.95908149172","82361.44315435083","23.40505972757596"
"2022-09-29 13:20","17272.203076171874","92156.57669270833","82361.25123697917","23.3889954884847"
"2022-09-29 13:30","17272.40175238715","92154.03969184028","82359.40581597222","23.387789090474445"
"2022-09-29 13:40","17274.024207899307","92156.39401041667","82359.01870659723","23.41667234102885"
"2022-09-29 13:50","17270.86744249132","92158.59292534723","82359.4056857639","23.440045722325642"
"2022-09-29 14:00","17270.266319444443","92158.81304253472","82359.2275390625","23.429364713033042"
"2022-09-29 14:10","17273.095247395835","92154.49088541667","82359.16471354167","23.441859375886402"
"2022-09-29 14:20","17273.127604166668","92156.63745659722","82359.54457465278","23.441837565104166"
"2022-09-29 14:30","17275.234396701388","92156.48797743056","82359.75401475694","23.46188840866089"
"2022-09-29 14:40","17275.49453125","92156.73875868056","82360.51968315973","23.47650416692098"
"2022-09-29 14:50","17276.384559461807","92159.95909288194","82360.98116319445","23.495972633361816"
"2022-09-29 15:00","17277.63165690104","92156.94900173611","82361.79926215278","23.50567626953125"
"2022-09-29 15:10","17278.750981987847","92156.4244140625","82362.86260850694","23.50731102625529"
"2022-09-29 15:20","17280.336952039932","92156.26015625","82364.78218315972","23.529157320658367"
"2022-09-29 15:30","17281.582497829862","92161.59720052083","82366.15939670139","23.541903177897137"
"2022-09-29 15:40","17282.339702690973","92167.61111111111","82368.37102864584","23.517163276672363"
"2022-09-29 15:50","17280.324869791668","92165.62960069445","82368.22215711806","23.515642166137695"
"2022-09-29 16:00","17282.41589626736","92168.96569010416","82368.69036458334","23.540985266367596"
"2022-09-29 16:10","17282.85667860243","92168.76736111111","82370.2447265625","23.54147481918335"
"2022-09-29 16:20","17283.687234157987","92170.36540798612","82370.930859375","23.512232780456543"
"2022-09-29 16:30","17283.174229600696","92174.22237413195","82370.87233072917","23.49272060394287"
"2022-09-29 16:40","17282.38667534722","92171.30575086805","82370.81888020833","23.461826880772907"
"2022-09-29 16:50","17283.204660373263","92168.07311197916","82369.88552517361","23.46474642753601"
"2022-09-29 17:00","17282.52302517361","92161.64678819444","82369.62102864584","23.46087815850602"
"2022-09-29 17:10","17282.354774305557","92164.05381944444","82368.87936197917","23.469195890426636"
"2022-09-29 17:20","17279.314876302084","92167.09700520833","82369.75980902778","23.473007361094158"
"2022-09-29 17:30","17276.823404947918","92164.46397569444","82369.28409288195","23.47319968541463"
"2022-09-29 17:40","17277.54965277778","92162.22085503473","82369.31762152778","23.4888916015625"
"2022-09-29 17:50","17278.45245768229","92167.16931423612","82369.67139756944","23.489319960276287"
"2022-09-29 18:00","17278.439203559028","92168.61080729167","82369.00516493055","23.470550855000813"
"2022-09-29 18:10","17276.665592447916","92169.56380208333","82370.34099392362","23.435823424657187"
"2022-09-29 18:20","17277.462467447916","92167.91221788194","82369.945703125","23.41426855723063"
"2022-09-29 18:30","17276.68976779514","92165.34216579862","82369.21786024305","23.39758014678955"
"2022-09-29 18:40","17276.512277560763","92171.495703125","82368.25677083334","23.380008697509766"
"2022-09-29 18:50","17276.907649739584","92170.42204861112","82367.37766927083","23.351737022399902"
"2022-09-29 19:00","17275.697163112913","92167.85018128454","82365.7106785221","23.356486705519398"
"2022-09-29 19:10","17275.072683376737","92172.54802517362","82365.76438802083","23.367000579833984"
"2022-09-29 19:20","17273.954497612845","92169.85646701389","82365.50944010417","23.358582019805908"
"2022-09-29 19:30","17273.645849609376","92164.11495225695","82365.59756944445","23.360461552937824"
"2022-09-29 19:40","17274.963384331597","92158.63328993056","82364.88576388889","23.34265406926473"
"2022-09-29 19:50","17275.427978515625","92160.54305555555","82365.39856770834","23.33350118001302"
"2022-09-29 20:00","17272.68174883137","92159.53438798476","82363.58654345568","23.308017936058913"
"2022-09-29 20:10","17270.33511284722","92162.97534722222","82362.9468532986","23.272350788116455"
"2022-09-29 20:20","17268.31095920139","92166.22204861112","82361.32115885416","23.284939289093018"
"2022-09-29 20:30","17267.61872829861","92160.40787760417","82360.96291232639","23.278138001759846"
"2022-09-29 20:40","17267.252077907986","92154.05162760416","82360.303125","23.27001667022705"
"2022-09-29 20:50","17268.351985677084","92146.5980685764","82359.59505208333","23.268906434377033"
"2022-09-29 21:00","17268.380208333332","92149.15210503472","82358.5125","23.259159088134766"
"2022-09-29 21:10","17266.274115668402","92156.32272135417","82357.61046006944","23.240984439849854"
"2022-09-29 21:20","17268.283409288193","92156.73697916667","82359.32690972222","23.224610964457195"
"2022-09-29 21:30","17267.30771484375","92153.85572916667","82357.5033203125","23.16921083132426"
"2022-09-29 21:40","17265.078841145834","92147.39155815972","82354.42881944444","23.152216911315918"
"2022-09-29 21:50","17263.800981987846","92139.13524305556","82351.6517578125","23.15882577896118"
"2022-09-29 22:00","17260.586631944443","92135.8353732639","82349.43081597223","23.178161954879762"
"2022-09-29 22:10","17258.34506293403","92135.26304253472","82348.86506076388","23.17940249443054"
"2022-09-29 22:20","17257.656597222223","92132.20388454861","82347.7548828125","23.143492380777996"
"2022-09-29 22:30","17255.03741861979","92124.25557725695","82344.77265625","23.11537806193034"
"2022-09-29 22:40","17255.875341796876","92120.75887586805","82342.66649305556","23.11692539850871"
"2022-09-29 22:50","17255.66298043629","92116.54464594876","82340.75521554709","23.131258493637148"
"2022-09-29 23:00","17254.791569010416","92114.03953993056","82339.85373263889","23.148755073547363"
"2022-09-29 23:10","17256.879052734374","92115.59168836806","82339.05384114584","23.149026028315227"
"2022-09-29 23:20","17257.188796132312","92120.92366030622","82339.16519081352","23.144794652750203"
"2022-09-29 23:30","17254.465581597222","92117.97504340278","82338.47007378472","23.138046105702717"
"2022-09-29 23:40","17256.362505425346","92119.63250868056","82337.36399739583","23.129828612009685"
"2022-09-29 23:50","17254.755804550437","92125.60206962719","82337.36905153509","23.118661378559313"
"2022-09-30 00:00","17252.376486545138","92118.48059895834","82335.87925347222","23.089020888010662"
"2022-09-30 00:10","17251.797661675348","92112.89203559028","82333.4906467014","23.06035582224528"
"2022-09-30 00:20","17252.368446180557","92115.027734375","82331.5287326389","23.061028957366943"
"2022-09-30 00:30","17252.380132378472","92114.26885850694","82331.50282118056","23.06020720799764"
"2022-09-30 00:40","17249.463617621528","92106.76733940972","82329.02936197916","23.04036283493042"
"2022-09-30 00:50","17249.44412434896","92111.43782552083","82328.56822916666","23.053248564402264"
"2022-09-30 01:00","17245.507156032985","92107.52845052084","82327.45952690972","23.025693734486897"
"2022-09-30 01:10","17243.674609375","92104.51085069444","82325.46362847222","23.0160338083903"
"2022-09-30 01:20","17243.571337890626","92100.50169270833","82323.68101128472","22.995026747385662"
"2022-09-30 01:30","17243.516221788195","92102.18157552084","82322.9314453125","22.96853844324748"
"2022-09-30 01:40","17240.7483390322","92100.03986322715","82321.49667645028","22.961603113336345"
